id,osm_id,class,name,points,area,01_join_analyze,01_join_analyze_time,01_join_total,01_join_total_time,03_cte_analyze,03_cte_analyze_time,03_cte_total,03_cte_total_time,05_cte_materialized_analyze,05_cte_materialized_analyze_time,05_cte_materialized_total,05_cte_materialized_total_time,07_simplified_analyze,07_simplified_analyze_time,07_simplified_total,07_simplified_total_time,09_simplified_preserve_topology_analyze,09_simplified_preserve_topology_analyze_time,09_simplified_preserve_topology_total,09_simplified_preserve_topology_total_time,11_simplified_preserve_topology_buffered_analyze,11_simplified_preserve_topology_buffered_analyze_time,11_simplified_preserve_topology_buffered_total,11_simplified_preserve_topology_buffered_total_time
d0d6962c-5bb5-459b-a2a0-9316e3e5e30a,r2186646,land,Antarctica,26008,4879.5305669429235,"QUERY PLAN
----------
Nested Loop  (cost=204.97..117970.78 rows=101472 width=5588) (actual time=6.611..43.541 rows=1323 loops=1)
  ->  Index Scan using divisions_pkey on divisions d  (cost=0.43..8.45 rows=1 width=5496) (actual time=0.721..0.722 rows=1 loops=1)
        Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=5.886..42.722 rows=1323 loops=1)
        Filter: st_covers(d.geometry, geometry)
        Rows Removed by Filter: 627
        Heap Blocks: exact=43
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=0.393..0.393 rows=1950 loops=1)
              Index Cond: (geometry @ d.geometry)
Planning Time: 8.556 ms
JIT:
  Functions: 8
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.246 ms (Deform 0.130 ms), Inlining 0.000 ms, Optimization 0.168 ms, Emission 3.434 ms, Total 3.848 ms
Execution Time: 58.149 ms",67.6,"count
-----
1323",64.7,"QUERY PLAN
----------
Nested Loop  (cost=204.97..117970.78 rows=101472 width=5531) (actual time=5.543..42.716 rows=1323 loops=1)
  ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.055..0.057 rows=1 loops=1)
        Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=5.483..42.564 rows=1323 loops=1)
        Filter: st_covers(divisions.geometry, geometry)
        Rows Removed by Filter: 627
        Heap Blocks: exact=43
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=0.364..0.364 rows=1950 loops=1)
              Index Cond: (geometry @ divisions.geometry)
Planning Time: 8.108 ms
JIT:
  Functions: 8
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.242 ms (Deform 0.126 ms), Inlining 0.000 ms, Optimization 0.175 ms, Emission 3.193 ms, Total 3.609 ms
Execution Time: 59.704 ms",68.8,"count
-----
1323",65.0,"QUERY PLAN
----------
Nested Loop  (cost=212.99..117970.80 rows=72415 width=124) (actual time=6.052..43.149 rows=1323 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=3.753..3.755 rows=1 loops=1)
          Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=3.755..3.757 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=2.293..39.301 rows=1323 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 627
        Heap Blocks: exact=43
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=0.367..0.367 rows=1950 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 7.765 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.247 ms (Deform 0.125 ms), Inlining 0.000 ms, Optimization 0.189 ms, Emission 3.518 ms, Total 3.953 ms
Execution Time: 57.789 ms",66.5,"count
-----
1323",66.8,"QUERY PLAN
----------
Nested Loop  (cost=225.61..117983.42 rows=72415 width=124) (actual time=73.225..157.426 rows=1346 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..21.07 rows=1 width=32) (actual time=71.493..71.576 rows=1 loops=1)
          Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=71.569..71.652 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=1.649..85.618 rows=1346 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 604
        Heap Blocks: exact=43
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=0.375..0.375 rows=1950 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 7.853 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.261 ms (Deform 0.118 ms), Inlining 0.000 ms, Optimization 0.162 ms, Emission 4.798 ms, Total 5.220 ms
Execution Time: 173.351 ms",182.3,"count
-----
1346",177.3,"QUERY PLAN
----------
Nested Loop  (cost=225.49..117983.30 rows=72415 width=124) (actual time=40.439..72.928 rows=1321 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..20.95 rows=1 width=32) (actual time=39.744..39.761 rows=1 loops=1)
          Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=39.818..39.835 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=0.613..32.980 rows=1321 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 629
        Heap Blocks: exact=43
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=0.379..0.379 rows=1950 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 6.626 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.252 ms (Deform 0.125 ms), Inlining 0.000 ms, Optimization 0.161 ms, Emission 3.536 ms, Total 3.949 ms
Execution Time: 87.744 ms",96.0,"count
-----
1321",104.2,"QUERY PLAN
----------
Nested Loop  (cost=237.99..117995.80 rows=72415 width=124) (actual time=570.447..700.655 rows=1354 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..33.45 rows=1 width=32) (actual time=567.517..567.552 rows=1 loops=1)
          Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=567.658..567.694 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=2.779..132.768 rows=1354 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 596
        Heap Blocks: exact=43
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=0.419..0.420 rows=1950 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 7.753 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.257 ms (Deform 0.115 ms), Inlining 0.000 ms, Optimization 0.155 ms, Emission 3.545 ms, Total 3.958 ms
Execution Time: 715.635 ms",724.5,"count
-----
1354",692.3
ede685d8-d67e-48ff-8c05-e6e41a3227a0,r60189,maritime,Россия,165513,3232.9562361291364,"QUERY PLAN
----------
Nested Loop  (cost=204.97..117970.78 rows=101472 width=5588) (actual time=1844.196..19830.089 rows=632217 loops=1)
  ->  Index Scan using divisions_pkey on divisions d  (cost=0.43..8.45 rows=1 width=5496) (actual time=0.046..0.049 rows=1 loops=1)
        Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=1844.121..19794.574 rows=632217 loops=1)
        Filter: st_covers(d.geometry, geometry)
        Rows Removed by Filter: 23945063
        Heap Blocks: exact=33337 lossy=329809
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1469.824..1469.825 rows=24552835 loops=1)
              Index Cond: (geometry @ d.geometry)
Planning Time: 7.501 ms
JIT:
  Functions: 8
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.244 ms (Deform 0.135 ms), Inlining 0.000 ms, Optimization 0.159 ms, Emission 3.468 ms, Total 3.871 ms
Execution Time: 19860.297 ms",19868.6,"count
-----
632217",17453.2,"QUERY PLAN
----------
Nested Loop  (cost=204.97..117970.78 rows=101472 width=5531) (actual time=1884.361..19889.560 rows=632217 loops=1)
  ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.046..0.051 rows=1 loops=1)
        Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=1884.286..19853.506 rows=632217 loops=1)
        Filter: st_covers(divisions.geometry, geometry)
        Rows Removed by Filter: 23945063
        Heap Blocks: exact=33337 lossy=329809
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1510.852..1510.852 rows=24552835 loops=1)
              Index Cond: (geometry @ divisions.geometry)
Planning Time: 8.144 ms
JIT:
  Functions: 8
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.206 ms (Deform 0.105 ms), Inlining 0.000 ms, Optimization 0.149 ms, Emission 3.203 ms, Total 3.559 ms
Execution Time: 19921.525 ms",19930.8,"count
-----
632217",17521.4,"QUERY PLAN
----------
Nested Loop  (cost=212.99..117970.80 rows=72415 width=124) (actual time=1918.541..19885.182 rows=632217 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=3.695..3.700 rows=1 loops=1)
          Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=3.697..3.702 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=1914.816..19847.326 rows=632217 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23945063
        Heap Blocks: exact=33337 lossy=329809
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1532.233..1532.233 rows=24552835 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 6.924 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.229 ms (Deform 0.117 ms), Inlining 0.000 ms, Optimization 0.163 ms, Emission 3.523 ms, Total 3.915 ms
Execution Time: 19914.972 ms",19923.0,"count
-----
632217",17552.7,"QUERY PLAN
----------
Nested Loop  (cost=225.61..117983.42 rows=72415 width=124) (actual time=5114.410..129626.128 rows=632825 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..21.07 rows=1 width=32) (actual time=17.499..17.783 rows=1 loops=1)
          Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=17.555..17.838 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=5096.826..129561.196 rows=632825 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23971626
        Heap Blocks: exact=33757 lossy=329756
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1500.933..1500.933 rows=24576653 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 6.318 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.264 ms (Deform 0.122 ms), Inlining 0.000 ms, Optimization 0.156 ms, Emission 3.669 ms, Total 4.088 ms
Execution Time: 129662.980 ms",129670.4,"count
-----
632825",120031.2,"QUERY PLAN
----------
Nested Loop  (cost=225.49..117983.30 rows=72415 width=124) (actual time=2919.554..47917.726 rows=632246 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..20.95 rows=1 width=32) (actual time=181.191..181.196 rows=1 loops=1)
          Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=181.204..181.209 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=2738.321..47696.070 rows=632246 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23945034
        Heap Blocks: exact=33337 lossy=329809
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1502.275..1502.275 rows=24552835 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 6.651 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.319 ms (Deform 0.195 ms), Inlining 0.000 ms, Optimization 0.154 ms, Emission 3.813 ms, Total 4.286 ms
Execution Time: 47948.423 ms",47956.3,"count
-----
632246",45652.9,"QUERY PLAN
----------
Nested Loop  (cost=237.99..117995.80 rows=72415 width=124) (actual time=5255.737..129162.534 rows=632825 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..33.45 rows=1 width=32) (actual time=190.961..190.968 rows=1 loops=1)
          Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=190.986..190.994 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=5064.721..128928.361 rows=632825 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23971626
        Heap Blocks: exact=33757 lossy=329756
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1500.101..1500.101 rows=24576653 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 6.940 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.255 ms (Deform 0.115 ms), Inlining 0.000 ms, Optimization 0.148 ms, Emission 3.692 ms, Total 4.095 ms
Execution Time: 129193.664 ms",129201.7,"count
-----
632825",124009.2
ac63467c-e698-452a-bce3-0729d2974a7e,r60189,land,Россия,209314,2923.7540096131793,"QUERY PLAN
----------
Nested Loop  (cost=204.97..117970.78 rows=101472 width=5588) (actual time=8788.282..253107.747 rows=631172 loops=1)
  ->  Index Scan using divisions_pkey on divisions d  (cost=0.43..8.45 rows=1 width=5496) (actual time=0.768..0.772 rows=1 loops=1)
        Index Cond: (id = 'ac63467c-e698-452a-bce3-0729d2974a7e'::text)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=8787.485..253070.430 rows=631172 loops=1)
        Filter: st_covers(d.geometry, geometry)
        Rows Removed by Filter: 23946108
        Heap Blocks: exact=33337 lossy=329809
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1510.963..1510.963 rows=24552820 loops=1)
              Index Cond: (geometry @ d.geometry)
Planning Time: 7.401 ms
JIT:
  Functions: 8
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.244 ms (Deform 0.132 ms), Inlining 0.000 ms, Optimization 0.166 ms, Emission 3.449 ms, Total 3.859 ms
Execution Time: 253137.722 ms",253145.9,"count
-----
631172",244366.9,"QUERY PLAN
----------
Nested Loop  (cost=204.97..117970.78 rows=101472 width=5531) (actual time=8786.152..252477.907 rows=631172 loops=1)
  ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.048..0.051 rows=1 loops=1)
        Index Cond: (id = 'ac63467c-e698-452a-bce3-0729d2974a7e'::text)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=8786.076..252442.339 rows=631172 loops=1)
        Filter: st_covers(divisions.geometry, geometry)
        Rows Removed by Filter: 23946108
        Heap Blocks: exact=33337 lossy=329809
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1521.566..1521.566 rows=24552820 loops=1)
              Index Cond: (geometry @ divisions.geometry)
Planning Time: 7.549 ms
JIT:
  Functions: 8
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.211 ms (Deform 0.105 ms), Inlining 0.000 ms, Optimization 0.149 ms, Emission 3.165 ms, Total 3.525 ms
Execution Time: 252508.129 ms",252516.5,"count
-----
631172",245270.8,"QUERY PLAN
----------
Nested Loop  (cost=212.99..117970.80 rows=72415 width=124) (actual time=8815.284..254930.884 rows=631172 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=3.647..3.651 rows=1 loops=1)
          Index Cond: (id = 'ac63467c-e698-452a-bce3-0729d2974a7e'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=3.648..3.653 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=8811.605..254893.036 rows=631172 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23946108
        Heap Blocks: exact=33337 lossy=329809
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1507.651..1507.651 rows=24552820 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 6.688 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.235 ms (Deform 0.119 ms), Inlining 0.000 ms, Optimization 0.173 ms, Emission 3.473 ms, Total 3.881 ms
Execution Time: 254961.493 ms",254969.2,"count
-----
631172",251677.0,"QUERY PLAN
----------
Nested Loop  (cost=225.61..117983.42 rows=72415 width=124) (actual time=23329.501..735593.931 rows=632808 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..21.07 rows=1 width=32) (actual time=899.615..900.023 rows=1 loops=1)
          Index Cond: (id = 'ac63467c-e698-452a-bce3-0729d2974a7e'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=899.791..900.200 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=22429.681..734601.286 rows=632808 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23971643
        Heap Blocks: exact=33757 lossy=329756
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1513.132..1513.132 rows=24576640 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 6.598 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.261 ms (Deform 0.120 ms), Inlining 0.000 ms, Optimization 0.163 ms, Emission 3.807 ms, Total 4.231 ms
Execution Time: 735638.217 ms",735646.1,"count
-----
632808",728786.7,"QUERY PLAN
----------
Nested Loop  (cost=225.49..117983.30 rows=72415 width=124) (actual time=19523.622..610443.623 rows=629757 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..20.95 rows=1 width=32) (actual time=283.947..284.024 rows=1 loops=1)
          Index Cond: (id = 'ac63467c-e698-452a-bce3-0729d2974a7e'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=284.032..284.110 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=19239.559..610082.391 rows=629757 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23947523
        Heap Blocks: exact=33337 lossy=329809
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1498.894..1498.894 rows=24552820 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 6.827 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.241 ms (Deform 0.122 ms), Inlining 0.000 ms, Optimization 0.161 ms, Emission 3.663 ms, Total 4.066 ms
Execution Time: 610481.024 ms",610489.1,"count
-----
629758",603138.5,"QUERY PLAN
----------
Nested Loop  (cost=237.99..117995.80 rows=72415 width=124) (actual time=36297.275..960391.853 rows=632818 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..33.45 rows=1 width=32) (actual time=7566.907..7566.980 rows=1 loops=1)
          Index Cond: (id = 'ac63467c-e698-452a-bce3-0729d2974a7e'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=7567.160..7567.234 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=28730.085..952728.646 rows=632818 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23971633
        Heap Blocks: exact=33757 lossy=329756
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1479.605..1479.605 rows=24576640 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 7.102 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.269 ms (Deform 0.118 ms), Inlining 0.000 ms, Optimization 0.177 ms, Emission 3.627 ms, Total 4.072 ms
Execution Time: 960434.894 ms",960443.3,"count
-----
632818",1009204.3
