id,osm_id,class,name,points,area,01_join_analyze,01_join_analyze_time,01_join_total,01_join_total_time,02_join_bbox_analyze,02_join_bbox_analyze_time,02_join_bbox_total,02_join_bbox_total_time,03_cte_analyze,03_cte_analyze_time,03_cte_total,03_cte_total_time,04_cte_bbox_analyze,04_cte_bbox_analyze_time,04_cte_bbox_total,04_cte_bbox_total_time,05_cte_materialized_analyze,05_cte_materialized_analyze_time,05_cte_materialized_total,05_cte_materialized_total_time,06_cte_materialized_bbox_analyze,06_cte_materialized_bbox_analyze_time,06_cte_materialized_bbox_total,06_cte_materialized_bbox_total_time,07_simplified_analyze,07_simplified_analyze_time,07_simplified_total,07_simplified_total_time,08_simplified_bbox_analyze,08_simplified_bbox_analyze_time,08_simplified_bbox_total,08_simplified_bbox_total_time,09_simplified_preserve_topology_analyze,09_simplified_preserve_topology_analyze_time,09_simplified_preserve_topology_total,09_simplified_preserve_topology_total_time,10_simplified_preserve_topology_bbox_analyze,10_simplified_preserve_topology_bbox_analyze_time,10_simplified_preserve_topology_bbox_total,10_simplified_preserve_topology_bbox_total_time,11_simplified_preserve_topology_buffered_analyze,11_simplified_preserve_topology_buffered_analyze_time,11_simplified_preserve_topology_buffered_total,11_simplified_preserve_topology_buffered_total_time,12_simplified_preserve_topology_buffered_bbox_analyze,12_simplified_preserve_topology_buffered_bbox_analyze_time,12_simplified_preserve_topology_buffered_bbox_total,12_simplified_preserve_topology_buffered_bbox_total_time
d0d6962c-5bb5-459b-a2a0-9316e3e5e30a,r2186646,land,Antarctica,26008,4879.5305669429235,"QUERY PLAN
----------
Nested Loop  (cost=204.97..117970.78 rows=101472 width=5588) (actual time=6.903..44.703 rows=1323 loops=1)
  ->  Index Scan using divisions_pkey on divisions d  (cost=0.43..8.45 rows=1 width=5496) (actual time=0.360..0.362 rows=1 loops=1)
        Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=6.537..44.237 rows=1323 loops=1)
        Filter: st_covers(d.geometry, geometry)
        Rows Removed by Filter: 627
        Heap Blocks: exact=43
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=0.367..0.368 rows=1950 loops=1)
              Index Cond: (geometry @ d.geometry)
Planning Time: 7.676 ms
JIT:
  Functions: 8
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.251 ms (Deform 0.137 ms), Inlining 0.000 ms, Optimization 0.192 ms, Emission 3.577 ms, Total 4.020 ms
Execution Time: 67.068 ms",75.5,"count
-----
1323",65.8,"QUERY PLAN
----------
Nested Loop  (cost=0.85..29.40 rows=142 width=5588) (actual time=4.058..40.779 rows=1323 loops=1)
  ->  Index Scan using divisions_pkey on divisions d  (cost=0.43..8.45 rows=1 width=5496) (actual time=0.038..0.039 rows=1 loops=1)
        Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=3.208..39.821 rows=1323 loops=1)
        Index Cond: ((geometry && d.geometry) AND (geometry @ d.geometry))
        Filter: st_covers(d.geometry, geometry)
        Rows Removed by Filter: 627
Planning Time: 8.489 ms
Execution Time: 40.951 ms",50.4,"count
-----
1323",49.2,"QUERY PLAN
----------
Nested Loop  (cost=204.97..117970.78 rows=101472 width=5531) (actual time=5.727..44.314 rows=1323 loops=1)
  ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.043..0.045 rows=1 loops=1)
        Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=5.679..44.171 rows=1323 loops=1)
        Filter: st_covers(divisions.geometry, geometry)
        Rows Removed by Filter: 627
        Heap Blocks: exact=43
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=0.370..0.370 rows=1950 loops=1)
              Index Cond: (geometry @ divisions.geometry)
Planning Time: 8.531 ms
JIT:
  Functions: 8
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.215 ms (Deform 0.106 ms), Inlining 0.000 ms, Optimization 0.152 ms, Emission 3.130 ms, Total 3.498 ms
Execution Time: 59.043 ms",68.5,"count
-----
1323",64.4,"QUERY PLAN
----------
Nested Loop  (cost=0.85..29.40 rows=142 width=5531) (actual time=3.274..45.073 rows=1323 loops=1)
  ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.039..0.042 rows=1 loops=1)
        Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=2.436..44.119 rows=1323 loops=1)
        Index Cond: ((geometry && divisions.geometry) AND (geometry @ divisions.geometry))
        Filter: st_covers(divisions.geometry, geometry)
        Rows Removed by Filter: 627
Planning Time: 8.368 ms
Execution Time: 45.331 ms",54.5,"count
-----
1323",53.0,"QUERY PLAN
----------
Nested Loop  (cost=212.99..117970.80 rows=72415 width=124) (actual time=6.038..52.463 rows=1323 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=3.867..3.874 rows=1 loops=1)
          Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=3.869..3.876 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=2.163..48.472 rows=1323 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 627
        Heap Blocks: exact=43
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=0.373..0.373 rows=1950 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 7.493 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.234 ms (Deform 0.120 ms), Inlining 0.000 ms, Optimization 0.164 ms, Emission 3.665 ms, Total 4.063 ms
Execution Time: 66.903 ms",75.4,"count
-----
1323",64.6,"QUERY PLAN
----------
Nested Loop  (cost=8.87..29.42 rows=72 width=124) (actual time=3.339..40.463 rows=1323 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.041..0.041 rows=1 loops=1)
          Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=0.042..0.043 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=2.463..39.491 rows=1323 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 627
Planning Time: 7.128 ms
Execution Time: 40.651 ms",48.9,"count
-----
1323",47.6,"QUERY PLAN
----------
Nested Loop  (cost=225.61..117983.42 rows=72415 width=124) (actual time=70.709..155.897 rows=1346 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..21.07 rows=1 width=32) (actual time=68.650..68.733 rows=1 loops=1)
          Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=68.725..68.808 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=1.974..86.916 rows=1346 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 604
        Heap Blocks: exact=43
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=0.392..0.393 rows=1950 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 6.792 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.569 ms (Deform 0.256 ms), Inlining 0.000 ms, Optimization 0.166 ms, Emission 3.596 ms, Total 4.331 ms
Execution Time: 171.729 ms",181.1,"count
-----
1346",176.3,"QUERY PLAN
----------
Nested Loop  (cost=21.49..42.04 rows=72 width=124) (actual time=74.195..175.493 rows=1346 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..21.07 rows=1 width=32) (actual time=71.606..71.729 rows=1 loops=1)
          Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=71.672..71.796 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=2.516..103.470 rows=1346 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 604
Planning Time: 6.673 ms
Execution Time: 175.654 ms",183.4,"count
-----
1346",180.8,"QUERY PLAN
----------
Nested Loop  (cost=225.49..117983.30 rows=72415 width=124) (actual time=40.202..82.239 rows=1321 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..20.95 rows=1 width=32) (actual time=39.513..39.520 rows=1 loops=1)
          Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=39.584..39.592 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=0.611..42.510 rows=1321 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 629
        Heap Blocks: exact=43
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=0.389..0.389 rows=1950 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 7.497 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.250 ms (Deform 0.129 ms), Inlining 0.000 ms, Optimization 0.157 ms, Emission 3.588 ms, Total 3.995 ms
Execution Time: 96.770 ms",105.3,"count
-----
1321",95.7,"QUERY PLAN
----------
Nested Loop  (cost=21.37..41.92 rows=72 width=124) (actual time=38.145..72.005 rows=1321 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..20.95 rows=1 width=32) (actual time=37.415..37.458 rows=1 loops=1)
          Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=37.491..37.534 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=0.648..34.352 rows=1321 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 629
Planning Time: 6.659 ms
Execution Time: 72.117 ms",80.0,"count
-----
1321",78.7,"QUERY PLAN
----------
Nested Loop  (cost=237.99..117995.80 rows=72415 width=124) (actual time=558.790..701.154 rows=1354 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..33.45 rows=1 width=32) (actual time=555.881..555.923 rows=1 loops=1)
          Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=556.004..556.046 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=2.777..144.915 rows=1354 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 596
        Heap Blocks: exact=43
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=0.410..0.410 rows=1950 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 7.116 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.269 ms (Deform 0.119 ms), Inlining 0.000 ms, Optimization 0.156 ms, Emission 3.662 ms, Total 4.087 ms
Execution Time: 716.678 ms",725.2,"count
-----
1354",716.3,"QUERY PLAN
----------
Nested Loop  (cost=33.87..54.42 rows=72 width=124) (actual time=554.002..685.438 rows=1354 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..33.45 rows=1 width=32) (actual time=548.896..548.930 rows=1 loops=1)
          Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=549.018..549.052 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=4.977..136.199 rows=1354 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 596
Planning Time: 6.444 ms
Execution Time: 685.598 ms",693.2,"count
-----
1354",737.3
ede685d8-d67e-48ff-8c05-e6e41a3227a0,r60189,maritime,Россия,165513,3232.9562361291364,"QUERY PLAN
----------
Nested Loop  (cost=204.97..117970.78 rows=101472 width=5588) (actual time=1888.952..19975.552 rows=632217 loops=1)
  ->  Index Scan using divisions_pkey on divisions d  (cost=0.43..8.45 rows=1 width=5496) (actual time=0.044..0.047 rows=1 loops=1)
        Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=1888.881..19938.582 rows=632217 loops=1)
        Filter: st_covers(d.geometry, geometry)
        Rows Removed by Filter: 23945063
        Heap Blocks: exact=33337 lossy=329809
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1507.962..1507.963 rows=24552835 loops=1)
              Index Cond: (geometry @ d.geometry)
Planning Time: 7.871 ms
JIT:
  Functions: 8
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.237 ms (Deform 0.127 ms), Inlining 0.000 ms, Optimization 0.185 ms, Emission 3.417 ms, Total 3.839 ms
Execution Time: 20005.300 ms",20014.2,"count
-----
632217",17543.8,"QUERY PLAN
----------
Nested Loop  (cost=0.85..29.40 rows=142 width=5588) (actual time=3281.086..22761.957 rows=632217 loops=1)
  ->  Index Scan using divisions_pkey on divisions d  (cost=0.43..8.45 rows=1 width=5496) (actual time=0.039..0.041 rows=1 loops=1)
        Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=3276.281..22714.317 rows=632217 loops=1)
        Index Cond: ((geometry && d.geometry) AND (geometry @ d.geometry))
        Filter: st_covers(d.geometry, geometry)
        Rows Removed by Filter: 23920618
Planning Time: 9.170 ms
Execution Time: 22776.699 ms",22786.8,"count
-----
632217",21229.0,"QUERY PLAN
----------
Nested Loop  (cost=204.97..117970.78 rows=101472 width=5531) (actual time=1905.162..20129.860 rows=632217 loops=1)
  ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.047..0.051 rows=1 loops=1)
        Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=1905.087..20094.091 rows=632217 loops=1)
        Filter: st_covers(divisions.geometry, geometry)
        Rows Removed by Filter: 23945063
        Heap Blocks: exact=33337 lossy=329809
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1528.112..1528.112 rows=24552835 loops=1)
              Index Cond: (geometry @ divisions.geometry)
Planning Time: 8.217 ms
JIT:
  Functions: 8
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.208 ms (Deform 0.105 ms), Inlining 0.000 ms, Optimization 0.151 ms, Emission 3.142 ms, Total 3.502 ms
Execution Time: 20160.500 ms",20169.7,"count
-----
632217",17631.0,"QUERY PLAN
----------
Nested Loop  (cost=0.85..29.40 rows=142 width=5531) (actual time=3195.349..22734.294 rows=632217 loops=1)
  ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.038..0.040 rows=1 loops=1)
        Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=3190.793..22689.705 rows=632217 loops=1)
        Index Cond: ((geometry && divisions.geometry) AND (geometry @ divisions.geometry))
        Filter: st_covers(divisions.geometry, geometry)
        Rows Removed by Filter: 23920618
Planning Time: 11.310 ms
Execution Time: 22749.151 ms",22761.6,"count
-----
632217",21190.1,"QUERY PLAN
----------
Nested Loop  (cost=212.99..117970.80 rows=72415 width=124) (actual time=1895.981..20050.466 rows=632217 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=3.657..3.661 rows=1 loops=1)
          Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=3.659..3.664 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=1892.295..20011.967 rows=632217 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23945063
        Heap Blocks: exact=33337 lossy=329809
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1520.408..1520.408 rows=24552835 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 6.450 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.232 ms (Deform 0.117 ms), Inlining 0.000 ms, Optimization 0.162 ms, Emission 3.493 ms, Total 3.888 ms
Execution Time: 20080.290 ms",20087.6,"count
-----
632217",17650.5,"QUERY PLAN
----------
Nested Loop  (cost=8.87..29.42 rows=72 width=124) (actual time=3230.209..22815.126 rows=632217 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.041..0.043 rows=1 loops=1)
          Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=0.043..0.046 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=3224.695..22771.366 rows=632217 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23920618
Planning Time: 7.047 ms
Execution Time: 22829.718 ms",22837.9,"count
-----
632217",21222.7,"QUERY PLAN
----------
Nested Loop  (cost=225.61..117983.42 rows=72415 width=124) (actual time=5099.676..129821.619 rows=632825 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..21.07 rows=1 width=32) (actual time=17.722..18.017 rows=1 loops=1)
          Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=17.749..18.045 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=5081.897..129758.056 rows=632825 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23971626
        Heap Blocks: exact=33757 lossy=329756
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1496.851..1496.852 rows=24576653 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 6.496 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.262 ms (Deform 0.121 ms), Inlining 0.000 ms, Optimization 0.162 ms, Emission 3.786 ms, Total 4.209 ms
Execution Time: 129855.875 ms",129863.6,"count
-----
632825",116123.2,"QUERY PLAN
----------
Nested Loop  (cost=21.49..42.04 rows=72 width=124) (actual time=3329.974..133239.008 rows=632825 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..21.07 rows=1 width=32) (actual time=13.824..14.104 rows=1 loops=1)
          Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=13.849..14.131 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=3316.119..133177.544 rows=632825 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23943828
Planning Time: 6.991 ms
Execution Time: 133259.600 ms",133267.9,"count
-----
632825",119132.8,"QUERY PLAN
----------
Nested Loop  (cost=225.49..117983.30 rows=72415 width=124) (actual time=2950.437..48009.309 rows=632246 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..20.95 rows=1 width=32) (actual time=185.322..185.328 rows=1 loops=1)
          Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=185.335..185.341 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=2765.072..47782.401 rows=632246 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23945034
        Heap Blocks: exact=33337 lossy=329809
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1523.009..1523.009 rows=24552835 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 7.615 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.250 ms (Deform 0.127 ms), Inlining 0.000 ms, Optimization 0.160 ms, Emission 3.553 ms, Total 3.964 ms
Execution Time: 48040.092 ms",48048.9,"count
-----
632246",45323.7,"QUERY PLAN
----------
Nested Loop  (cost=21.37..41.92 rows=72 width=124) (actual time=9035.381..49745.812 rows=632246 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..20.95 rows=1 width=32) (actual time=179.660..179.665 rows=1 loops=1)
          Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=179.673..179.678 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=8855.700..49521.450 rows=632246 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23920589
Planning Time: 6.619 ms
Execution Time: 49760.844 ms",49768.7,"count
-----
632246",48218.2,"QUERY PLAN
----------
Nested Loop  (cost=237.99..117995.80 rows=72415 width=124) (actual time=5122.791..126527.528 rows=632825 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..33.45 rows=1 width=32) (actual time=189.225..189.232 rows=1 loops=1)
          Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=189.251..189.258 rows=1 loops=1)
  ->  Bitmap Heap Scan on places p  (cost=204.54..117889.92 rows=7241 width=92) (actual time=4933.511..126291.578 rows=632825 loops=1)
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23971626
        Heap Blocks: exact=33757 lossy=329756
        ->  Bitmap Index Scan on places_geometry_idx  (cost=0.00..202.73 rows=7241 width=0) (actual time=1482.365..1482.365 rows=24576653 loops=1)
              Index Cond: (geometry @ div.geom)
Planning Time: 7.292 ms
JIT:
  Functions: 10
  Options: Inlining false, Optimization false, Expressions true, Deforming true
  Timing: Generation 0.257 ms (Deform 0.118 ms), Inlining 0.000 ms, Optimization 0.164 ms, Emission 3.543 ms, Total 3.964 ms
Execution Time: 126557.914 ms",126566.4,"count
-----
632825",115394.2,"QUERY PLAN
----------
Nested Loop  (cost=33.87..54.42 rows=72 width=124) (actual time=3444.927..130450.927 rows=632825 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..33.45 rows=1 width=32) (actual time=186.113..186.119 rows=1 loops=1)
          Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=186.137..186.143 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=3258.782..130219.343 rows=632825 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23943828
Planning Time: 7.109 ms
Execution Time: 130469.448 ms",130477.5,"count
-----
632825",120525.1
