id,osm_id,class,name,points,sqm,01_join_analyze,01_join_analyze_time,01_join_total,01_join_total_time,02_cte_analyze,02_cte_analyze_time,02_cte_total,02_cte_total_time,03_cte_materialized_analyze,03_cte_materialized_analyze_time,03_cte_materialized_total,03_cte_materialized_total_time,04_simplified_analyze,04_simplified_analyze_time,04_simplified_total,04_simplified_total_time,05_simplified_with_preserved_topology_analyze,05_simplified_with_preserved_topology_analyze_time,05_simplified_with_preserved_topology_total,05_simplified_with_preserved_topology_total_time
d0d6962c-5bb5-459b-a2a0-9316e3e5e30a,r2186646,land,Antarctica,26008,4879.5305669429235,"QUERY PLAN
----------
Nested Loop  (cost=0.85..29.40 rows=142 width=5588) (actual time=2.981..40.190 rows=1323 loops=1)
  ->  Index Scan using divisions_pkey on divisions d  (cost=0.43..8.45 rows=1 width=5496) (actual time=0.033..0.034 rows=1 loops=1)
        Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=2.163..39.254 rows=1323 loops=1)
        Index Cond: ((geometry && d.geometry) AND (geometry @ d.geometry))
        Filter: st_covers(d.geometry, geometry)
        Rows Removed by Filter: 627
Planning Time: 8.084 ms
Execution Time: 40.416 ms",49.5,"count
-----
1323",47.4,"QUERY PLAN
----------
Nested Loop  (cost=0.85..29.40 rows=142 width=5531) (actual time=3.024..40.747 rows=1323 loops=1)
  ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.039..0.040 rows=1 loops=1)
        Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=2.170..39.793 rows=1323 loops=1)
        Index Cond: ((geometry && divisions.geometry) AND (geometry @ divisions.geometry))
        Filter: st_covers(divisions.geometry, geometry)
        Rows Removed by Filter: 627
Planning Time: 8.736 ms
Execution Time: 40.968 ms",50.7,"count
-----
1323",47.7,"QUERY PLAN
----------
Nested Loop  (cost=8.87..29.42 rows=72 width=124) (actual time=3.011..39.848 rows=1323 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.039..0.040 rows=1 loops=1)
          Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=0.041..0.042 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=2.181..38.918 rows=1323 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 627
Planning Time: 7.015 ms
Execution Time: 40.077 ms",47.8,"count
-----
1323",46.7,"QUERY PLAN
----------
Nested Loop  (cost=21.49..42.04 rows=72 width=124) (actual time=66.371..151.321 rows=1346 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..21.07 rows=1 width=32) (actual time=63.714..63.799 rows=1 loops=1)
          Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=63.793..63.878 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=2.572..87.268 rows=1346 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 604
Planning Time: 7.201 ms
Execution Time: 151.467 ms",160.0,"count
-----
1346",159.8,"QUERY PLAN
----------
Nested Loop  (cost=21.37..41.92 rows=72 width=124) (actual time=39.094..72.648 rows=1321 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..20.95 rows=1 width=32) (actual time=38.383..38.402 rows=1 loops=1)
          Index Cond: (id = 'd0d6962c-5bb5-459b-a2a0-9316e3e5e30a'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=38.457..38.476 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=0.631..34.046 rows=1321 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 629
Planning Time: 6.388 ms
Execution Time: 72.761 ms",80.1,"count
-----
1321",78.1
ede685d8-d67e-48ff-8c05-e6e41a3227a0,r60189,maritime,Россия,165513,3232.9562361291364,"QUERY PLAN
----------
Nested Loop  (cost=0.85..29.40 rows=142 width=5588) (actual time=3207.856..22730.257 rows=632217 loops=1)
  ->  Index Scan using divisions_pkey on divisions d  (cost=0.43..8.45 rows=1 width=5496) (actual time=0.048..0.050 rows=1 loops=1)
        Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=3203.279..22684.272 rows=632217 loops=1)
        Index Cond: ((geometry && d.geometry) AND (geometry @ d.geometry))
        Filter: st_covers(d.geometry, geometry)
        Rows Removed by Filter: 23920618
Planning Time: 8.493 ms
Execution Time: 22744.791 ms",22754.4,"count
-----
632217",21221.1,"QUERY PLAN
----------
Nested Loop  (cost=0.85..29.40 rows=142 width=5531) (actual time=3220.944..22660.211 rows=632217 loops=1)
  ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.034..0.036 rows=1 loops=1)
        Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=3216.193..22615.986 rows=632217 loops=1)
        Index Cond: ((geometry && divisions.geometry) AND (geometry @ divisions.geometry))
        Filter: st_covers(divisions.geometry, geometry)
        Rows Removed by Filter: 23920618
Planning Time: 9.377 ms
Execution Time: 22674.905 ms",22685.5,"count
-----
632217",21414.4,"QUERY PLAN
----------
Nested Loop  (cost=8.87..29.42 rows=72 width=124) (actual time=3221.026..22688.560 rows=632217 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.041..0.043 rows=1 loops=1)
          Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=0.042..0.045 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=3216.258..22645.581 rows=632217 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23920618
Planning Time: 6.659 ms
Execution Time: 22703.256 ms",22711.1,"count
-----
632217",21039.5,"QUERY PLAN
----------
Nested Loop  (cost=21.49..42.04 rows=72 width=124) (actual time=3333.377..133325.037 rows=632825 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..21.07 rows=1 width=32) (actual time=14.845..15.129 rows=1 loops=1)
          Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=14.869..15.154 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=3318.502..133261.874 rows=632825 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23943828
Planning Time: 6.862 ms
Execution Time: 133345.974 ms",133354.2,"count
-----
632825",121475.4,"QUERY PLAN
----------
Nested Loop  (cost=21.37..41.92 rows=72 width=124) (actual time=9088.953..50046.373 rows=632246 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..20.95 rows=1 width=32) (actual time=180.404..180.408 rows=1 loops=1)
          Index Cond: (id = 'ede685d8-d67e-48ff-8c05-e6e41a3227a0'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=180.418..180.423 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=8908.528..49821.699 rows=632246 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23920589
Planning Time: 6.473 ms
Execution Time: 50061.935 ms",50069.3,"count
-----
632246",47953.1
ac63467c-e698-452a-bce3-0729d2974a7e,r60189,land,Россия,209314,2923.7540096131793,"QUERY PLAN
----------
Nested Loop  (cost=0.85..29.40 rows=142 width=5588) (actual time=49791.633..263213.713 rows=631172 loops=1)
  ->  Index Scan using divisions_pkey on divisions d  (cost=0.43..8.45 rows=1 width=5496) (actual time=0.033..0.035 rows=1 loops=1)
        Index Cond: (id = 'ac63467c-e698-452a-bce3-0729d2974a7e'::text)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=49785.692..263164.643 rows=631172 loops=1)
        Index Cond: ((geometry && d.geometry) AND (geometry @ d.geometry))
        Filter: st_covers(d.geometry, geometry)
        Rows Removed by Filter: 23921648
Planning Time: 8.553 ms
Execution Time: 263228.934 ms",263238.5,"count
-----
631172",250744.3,"QUERY PLAN
----------
Nested Loop  (cost=0.85..29.40 rows=142 width=5531) (actual time=48879.356..259475.515 rows=631172 loops=1)
  ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.037..0.039 rows=1 loops=1)
        Index Cond: (id = 'ac63467c-e698-452a-bce3-0729d2974a7e'::text)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=48872.739..259430.038 rows=631172 loops=1)
        Index Cond: ((geometry && divisions.geometry) AND (geometry @ divisions.geometry))
        Filter: st_covers(divisions.geometry, geometry)
        Rows Removed by Filter: 23921648
Planning Time: 8.569 ms
Execution Time: 259490.874 ms",259500.6,"count
-----
631172",253284.5,"QUERY PLAN
----------
Nested Loop  (cost=8.87..29.42 rows=72 width=124) (actual time=48871.146..259923.493 rows=631172 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.066..0.068 rows=1 loops=1)
          Index Cond: (id = 'ac63467c-e698-452a-bce3-0729d2974a7e'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=0.068..0.072 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=48863.199..259874.821 rows=631172 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23921648
Planning Time: 8.971 ms
Execution Time: 259938.864 ms",259948.9,"count
-----
631172",252569.6,"QUERY PLAN
----------
Nested Loop  (cost=21.49..42.04 rows=72 width=124) (actual time=19583.922..736008.736 rows=632808 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..21.07 rows=1 width=32) (actual time=859.014..859.406 rows=1 loops=1)
          Index Cond: (id = 'ac63467c-e698-452a-bce3-0729d2974a7e'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=859.199..859.592 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=18724.716..735048.197 rows=632808 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23943832
Planning Time: 6.911 ms
Execution Time: 736036.923 ms",736045.2,"count
-----
632808",739867.7,"QUERY PLAN
----------
Nested Loop  (cost=21.37..41.92 rows=72 width=124) (actual time=116317.089..609259.024 rows=629758 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..20.95 rows=1 width=32) (actual time=281.792..281.884 rows=1 loops=1)
          Index Cond: (id = 'ac63467c-e698-452a-bce3-0729d2974a7e'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=281.913..282.007 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=116035.167..608903.424 rows=629758 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 23923062
Planning Time: 6.840 ms
Execution Time: 609284.916 ms",609293.0,"count
-----
629757",607782.1
b1409f12-e160-4f5f-b67e-be42fe68245b,r1428125,maritime,Canada,32472,2290.341743344304,"QUERY PLAN
----------
Nested Loop  (cost=0.85..29.40 rows=142 width=5588) (actual time=3.168..2534.645 rows=1558255 loops=1)
  ->  Index Scan using divisions_pkey on divisions d  (cost=0.43..8.45 rows=1 width=5496) (actual time=0.611..0.613 rows=1 loops=1)
        Index Cond: (id = 'b1409f12-e160-4f5f-b67e-be42fe68245b'::text)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=1.671..2436.310 rows=1558255 loops=1)
        Index Cond: ((geometry && d.geometry) AND (geometry @ d.geometry))
        Filter: st_covers(d.geometry, geometry)
        Rows Removed by Filter: 3354965
Planning Time: 8.703 ms
Execution Time: 2567.131 ms",2576.9,"count
-----
1558255",2084.9,"QUERY PLAN
----------
Nested Loop  (cost=0.85..29.40 rows=142 width=5531) (actual time=3.665..2498.478 rows=1558255 loops=1)
  ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.048..0.050 rows=1 loops=1)
        Index Cond: (id = 'b1409f12-e160-4f5f-b67e-be42fe68245b'::text)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=2.157..2415.960 rows=1558255 loops=1)
        Index Cond: ((geometry && divisions.geometry) AND (geometry @ divisions.geometry))
        Filter: st_covers(divisions.geometry, geometry)
        Rows Removed by Filter: 3354965
Planning Time: 9.619 ms
Execution Time: 2531.036 ms",2541.6,"count
-----
1558255",2099.7,"QUERY PLAN
----------
Nested Loop  (cost=8.87..29.42 rows=72 width=124) (actual time=2.652..2483.213 rows=1558255 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.042..0.044 rows=1 loops=1)
          Index Cond: (id = 'b1409f12-e160-4f5f-b67e-be42fe68245b'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=0.043..0.046 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=1.671..2399.393 rows=1558255 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 3354965
Planning Time: 8.106 ms
Execution Time: 2515.838 ms",2525.1,"count
-----
1558255",2090.6,"QUERY PLAN
----------
Nested Loop  (cost=21.49..42.04 rows=72 width=124) (actual time=2.426..5152.158 rows=1563969 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..21.07 rows=1 width=32) (actual time=2.017..2.123 rows=1 loops=1)
          Index Cond: (id = 'b1409f12-e160-4f5f-b67e-be42fe68245b'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=2.020..2.127 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=0.403..5047.060 rows=1563969 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 3366311
Planning Time: 6.404 ms
Execution Time: 5186.132 ms",5194.1,"count
-----
1563969",4748.7,"QUERY PLAN
----------
Nested Loop  (cost=21.37..41.92 rows=72 width=124) (actual time=29.701..3506.125 rows=1558247 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..20.95 rows=1 width=32) (actual time=29.310..29.313 rows=1 loops=1)
          Index Cond: (id = 'b1409f12-e160-4f5f-b67e-be42fe68245b'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=29.315..29.319 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=0.379..3376.227 rows=1558247 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 3354973
Planning Time: 7.989 ms
Execution Time: 3538.890 ms",3548.0,"count
-----
1558247",3027.5
8c09baf8-d6f2-40a4-88da-d31cd0907449,r1428125,land,Canada,197948,1696.0600288492453,"QUERY PLAN
----------
Nested Loop  (cost=0.85..29.40 rows=142 width=5588) (actual time=16.197..177154.354 rows=1548018 loops=1)
  ->  Index Scan using divisions_pkey on divisions d  (cost=0.43..8.45 rows=1 width=5496) (actual time=0.425..0.427 rows=1 loops=1)
        Index Cond: (id = '8c09baf8-d6f2-40a4-88da-d31cd0907449'::text)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=9.791..177050.586 rows=1548018 loops=1)
        Index Cond: ((geometry && d.geometry) AND (geometry @ d.geometry))
        Filter: st_covers(d.geometry, geometry)
        Rows Removed by Filter: 3365187
Planning Time: 8.662 ms
Execution Time: 177189.492 ms",177199.2,"count
-----
1548018",175972.7,"QUERY PLAN
----------
Nested Loop  (cost=0.85..29.40 rows=142 width=5531) (actual time=19.260..172666.561 rows=1548018 loops=1)
  ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.080..0.082 rows=1 loops=1)
        Index Cond: (id = '8c09baf8-d6f2-40a4-88da-d31cd0907449'::text)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=11.491..172569.441 rows=1548018 loops=1)
        Index Cond: ((geometry && divisions.geometry) AND (geometry @ divisions.geometry))
        Filter: st_covers(divisions.geometry, geometry)
        Rows Removed by Filter: 3365187
Planning Time: 10.577 ms
Execution Time: 172701.656 ms",172713.3,"count
-----
1548018",175491.1,"QUERY PLAN
----------
Nested Loop  (cost=8.87..29.42 rows=72 width=124) (actual time=16.053..174141.128 rows=1548018 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.054..0.058 rows=1 loops=1)
          Index Cond: (id = '8c09baf8-d6f2-40a4-88da-d31cd0907449'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=0.056..0.060 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=10.070..174042.533 rows=1548018 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 3365187
Planning Time: 7.533 ms
Execution Time: 174177.272 ms",174185.9,"count
-----
1548018",174077.7,"QUERY PLAN
----------
Nested Loop  (cost=21.49..42.04 rows=72 width=124) (actual time=9397.526..387180.782 rows=1563200 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..21.07 rows=1 width=32) (actual time=9394.417..9395.069 rows=1 loops=1)
          Index Cond: (id = '8c09baf8-d6f2-40a4-88da-d31cd0907449'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=9395.012..9395.664 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=2.505..377520.181 rows=1563200 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 3367065
Planning Time: 6.730 ms
Execution Time: 387257.851 ms",387265.9,"count
-----
1563200",380612.7,"QUERY PLAN
----------
Nested Loop  (cost=21.37..41.92 rows=72 width=124) (actual time=458.073..362008.599 rows=1542223 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..20.95 rows=1 width=32) (actual time=455.750..456.105 rows=1 loops=1)
          Index Cond: (id = '8c09baf8-d6f2-40a4-88da-d31cd0907449'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=456.065..456.421 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=2.001..361327.812 rows=1542223 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 3370981
Planning Time: 8.646 ms
Execution Time: 362075.969 ms",362085.8,"count
-----
1542222",356581.5
50a03a2c-3e24-4740-b80d-f933ea60c64f,r148838,maritime,United States,124758,1224.0511042286653,"QUERY PLAN
----------
Nested Loop  (cost=0.85..29.40 rows=142 width=5588) (actual time=9.827..47459.962 rows=15506452 loops=1)
  ->  Index Scan using divisions_pkey on divisions d  (cost=0.43..8.45 rows=1 width=5496) (actual time=0.592..0.594 rows=1 loops=1)
        Index Cond: (id = '50a03a2c-3e24-4740-b80d-f933ea60c64f'::text)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=5.686..46497.278 rows=15506452 loops=1)
        Index Cond: ((geometry && d.geometry) AND (geometry @ d.geometry))
        Filter: st_covers(d.geometry, geometry)
        Rows Removed by Filter: 37116802
Planning Time: 7.980 ms
Execution Time: 47803.542 ms",47812.4,"count
-----
15506452",34304.6,"QUERY PLAN
----------
Nested Loop  (cost=0.85..29.40 rows=142 width=5531) (actual time=10.511..31671.793 rows=15506452 loops=1)
  ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.092..0.094 rows=1 loops=1)
        Index Cond: (id = '50a03a2c-3e24-4740-b80d-f933ea60c64f'::text)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=7.165..30790.116 rows=15506452 loops=1)
        Index Cond: ((geometry && divisions.geometry) AND (geometry @ divisions.geometry))
        Filter: st_covers(divisions.geometry, geometry)
        Rows Removed by Filter: 37116802
Planning Time: 8.423 ms
Execution Time: 32008.174 ms",32017.8,"count
-----
15506452",32223.0,"QUERY PLAN
----------
Nested Loop  (cost=8.87..29.42 rows=72 width=124) (actual time=9.047..29328.299 rows=15506452 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..8.45 rows=1 width=5439) (actual time=0.041..0.044 rows=1 loops=1)
          Index Cond: (id = '50a03a2c-3e24-4740-b80d-f933ea60c64f'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=0.042..0.046 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=5.580..28461.916 rows=15506452 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 37116802
Planning Time: 6.348 ms
Execution Time: 29664.063 ms",29671.3,"count
-----
15506452",28582.8,"QUERY PLAN
----------
Nested Loop  (cost=21.49..42.04 rows=72 width=124) (actual time=7.353..118479.968 rows=15547987 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..21.07 rows=1 width=32) (actual time=6.681..6.915 rows=1 loops=1)
          Index Cond: (id = '50a03a2c-3e24-4740-b80d-f933ea60c64f'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=6.689..6.924 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=0.660..117416.071 rows=15547987 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 37078329
Planning Time: 6.987 ms
Execution Time: 118842.794 ms",118852.2,"count
-----
15547987",116958.5,"QUERY PLAN
----------
Nested Loop  (cost=21.37..41.92 rows=72 width=124) (actual time=115.773..63821.763 rows=15510932 loops=1)
  CTE div
    ->  Index Scan using divisions_pkey on divisions  (cost=0.43..20.95 rows=1 width=32) (actual time=115.318..115.323 rows=1 loops=1)
          Index Cond: (id = '50a03a2c-3e24-4740-b80d-f933ea60c64f'::text)
  ->  CTE Scan on div  (cost=0.00..0.02 rows=1 width=32) (actual time=115.328..115.332 rows=1 loops=1)
  ->  Index Scan using places_geometry_idx on places p  (cost=0.42..20.94 rows=1 width=92) (actual time=0.439..62661.818 rows=15510932 loops=1)
        Index Cond: ((geometry && div.geom) AND (geometry @ div.geom))
        Filter: st_covers(div.geom, geometry)
        Rows Removed by Filter: 37111863
Planning Time: 6.477 ms
Execution Time: 64147.580 ms",64155.1,"count
-----
15510932",61239.2
